시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,도로명주소,도로명상세주소,적재일시
B10,서울특별시교육청,강남구,학원,13855,시매쓰새움에프아이티(FIT)학원,20060602,20060602,개원,,,232,222,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,135849,서울특별시 강남구 삼성로 308,/ 2층 202호/203호 (대치동/성원빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,6086,시매쓰압구정학원,20031205,20031205,개원,,,75,151,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,135896,서울특별시 강남구 압구정로42길 13,/ 3층/4층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,29940,시매쓰영재중등관학원,20100930,20100930,개원,,,40,68,입시.검정 및 보습,보통교과,보습/,보습,,N,N,135998,서울특별시 강남구 도곡로 409,  타워엠프리스 3층 303호 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,1000036324,시사중국어학원,20000620,20000620,개원,,,1329,267,국제화,국제,어학(성인)/,어학(성인),,Y,N,135935,서울특별시 강남구 테헤란로4길 28,/ 3층 (역삼동/시사일본어사옥),20200830005523
B10,서울특별시교육청,강남구,학원,3000029317,시선연기학원,20170516,20170516,개원,,,20,51,기타(대),기타(중),,기타(소),,Y,N,06035,서울특별시 강남구 도산대로13길 5,/ 4층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,2242,시성영어학원,20021008,20021008,개원,,,30,195,입시.검정 및 보습,보통교과,,보습,,Y,N,135500,서울특별시 강남구 도곡로 444,/ 302호 (대치동/일억조빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,3000011186,시소포토아카데미학원,20110610,20110610,개원,,,32,53,직업기술,산업응용기술,사진/,사진,,Y,N,135888,서울특별시 강남구 강남대로160길 24,/ 2층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,3000010308,시아유학미술학원,20110321,20110321,개원,,,10,60,예능(대),예능(중),미술/,미술,,Y,N,06023,서울특별시 강남구 압구정로34길 11,/ 3층 301호 (신사동/ 압구정스퀘어),20200830005523
B10,서울특별시교육청,강남구,학원,3000031108,시원스터디학원,20180213,20180213,개원,,,150,74,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,06370,서울특별시 강남구 밤고개로 231,/ 209호 일부 (율현동/ 훼미리타운A동),20200830005523
B10,서울특별시교육청,강남구,학원,3000023768,시작사람인미술학원,20150716,20150716,개원,,,300,52,예능(대),예능(중),미술/,미술,,Y,N,135840,서울특별시 강남구 선릉로82길 4,/ 2층 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,29361,시카고아카데미학원,20100719,20100719,개원,,,16,77,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,06023,서울특별시 강남구 압구정로34길 11,/ 206호 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,3000036001,신관트윈클어학원,20200106,20200106,개원,,,98,149,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,06205,서울특별시 강남구 도곡로63길 24,/ 2층전체/3층전체 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000018120,신구보습학원,20130904,20130904,개원,,,16,75,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,135890,서울특별시 강남구 압구정로18길 8,/ 4층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,3000032258,신단주크리에이티브학원,20180718,20180718,개원,,,180,74,직업기술,산업응용기술,이·미용/,이·미용,,Y,N,06043,서울특별시 강남구 강남대로140길 9,/ 2층 일부 (논현동),20200830005523
B10,서울특별시교육청,강남구,학원,1000035058,신라보석공예학원,19851217,19851217,개원,,,60,60,직업기술,산업기반기술,,공예,,,N,135838,서울특별시 강남구 남부순환로 2921,/ 3층 (대치동/ 남서울종합시장),20200830005523
B10,서울특별시교육청,강남구,학원,5521,신명학원,19951123,19951123,개원,,,64,100,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,06102,서울특별시 강남구 봉은사로43길 29,/ 1층일부/2층일부 (논현동),20200830005523
B10,서울특별시교육청,강남구,학원,3000036013,신미래2관학원,20200107,20200107,개원,,,250,142,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,06279,서울특별시 강남구 도곡로 436,/ 4층 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,28488,신미래탐구학원,20110714,20100406,개원,20110614,20110713,230,150,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,06279,서울특별시 강남구 도곡로 436,/ 3층전체 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000037228,신사더함간호학원,20200723,20200723,개원,,,60,95,직업기술,간호보조기술,,간호조무사,,Y,N,06040,서울특별시 강남구 도산대로16길 13-16,/ 가호 일부(401호) (논현동/ 함소아 빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,18524,신사제과제빵학원,20071012,20071012,개원,,,577,60,직업기술,산업응용기술,식음료품(바리스타/소믈리에)/,식음료품(바리스타/소믈리에),,Y,N,135889,서울특별시 강남구 강남대로152길 42,  3층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,1000034990,신세계음악학원,19830224,19830224,개원,,,110,80,예능(대),예능(중),음악/,음악,,Y,N,135778,서울특별시 강남구 삼성로 212,/ 205호 (대치동/은마아파트상가),20200830005523
B10,서울특별시교육청,강남구,학원,28484,신아크로학원,20100428,20100428,개원,,,50,50,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,135994,서울특별시 강남구 삼성로 38,  602호 (개포동),20200830005523
B10,서울특별시교육청,강남구,학원,5328,신어지보습학원,20031220,20031220,개원,,,578,250,종합(대),,보습/진학상담지도/,,,Y,N,135835,서울특별시 강남구 남부순환로 2941,/ 501호 (대치동/대치탑프라자),20200830005523
B10,서울특별시교육청,강남구,학원,3000031458,신어지은마학원,20180326,20180326,개원,,,480,160,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,06284,서울특별시 강남구 삼성로 212,/ B동 301-8호 (대치동/ 은마아파트),20200830005523
B10,서울특별시교육청,강남구,학원,3000017885,신재하창작학원,20130802,20130802,개원,,,320,73,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,135838,서울특별시 강남구 남부순환로 2921,/ 304호 (대치동/남서울종합시장),20200830005523
B10,서울특별시교육청,강남구,학원,1000035059,신현대독서실,19851231,19851231,개원,,,55,55,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,N,,135808,서울특별시 강남구 언주로 107,/ 2층 (개포동/현대아파트관리동),20200830005523
B10,서울특별시교육청,강남구,학원,3000021942,실마리수학학원,20141223,20141223,개원,,,42,77,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,135190,서울특별시 강남구 헌릉로 569 ,/ 703-1호 (세곡동),20200830005523
B10,서울특별시교육청,강남구,학원,3000031870,실비아의스페인어학원,20180528,20180528,개원,,,250,151,국제화,국제,어학(성인)/,어학(성인),,Y,N,06181,서울특별시 강남구 테헤란로92길 11,/ 3층 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,24890,실크로드학원,20090730,20090730,개원,,,20,89,입시.검정 및 보습,보통교과,보습/,보습,,N,N,135895,서울특별시 강남구 논현로168길 47,/ 2/3층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,6106,심지영어학원,20031108,20031108,개원,,,60,64,입시.검정 및 보습,보통교과,,보습,,N,N,135836,서울특별시 강남구 남부순환로 2936, 윈플러스상가 4층 401호 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,1000035039,심포니음악학원,19840730,19840730,개원,,,28,4,예능(대),예능(중),음악/,음악,,Y,N,06074,서울특별시 강남구 학동로 513,/ 3층 2호 (청담동),20200830005523
B10,서울특별시교육청,강남구,학원,18756,싸인에이보습학원,20071113,20071113,개원,,,54,114,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,135509,서울특별시 강남구 봉은사로 474,/ 301호 (삼성동/쌍용 플래티넘),20200830005523
B10,서울특별시교육청,강남구,학원,3000037319,싸전에듀원격학원,20200807,20200807,개원,,,2150,50,기타(대),기타(중),,기타(소),,Y,N,06197,서울특별시 강남구 역삼로 419,/ 205호 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000034119,싸전학원,20190402,20190402,개원,,,240,80,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,06186,서울특별시 강남구 삼성로 340,/ 5층 전체 (대치동/ 앨포트빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,3000022383,쌓임원격학원,20150211,20150211,개원,,,990,990,입시.검정 및 보습,보통교과,,보습,,Y,N,135860,서울특별시 강남구 도곡로4길 28,/ 2층 (도곡동),20200830005523
B10,서울특별시교육청,강남구,학원,3000020575,쌤과통하는학원,20140707,20140707,개원,,,80,73,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,135955,서울특별시 강남구 도산대로85길 30,/ 2층 (청담동),20200830005523
B10,서울특별시교육청,강남구,학원,3000036558,쌤특례학원,20200312,20200312,개원,,,60,84,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,06199,서울특별시 강남구 선릉로72길 10,/ 3층 전체 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000025579,쌤학원,20160307,20160307,개원,,,20,96,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,06279,서울특별시 강남구 삼성로57길 39,/ 2층 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,25384,쌩뚱영어학원,20090902,20090902,개원,,,60,71,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,N,N,135838,서울특별시 강남구 남부순환로 2921 ,외1필지 남서울종합상가 3층 2호(대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000037165,써니국어학원,20200714,20200714,개원,,,850,105,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,06208,서울특별시 강남구 도곡로77길 7,/ 3층전체 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000033320,써니미술학원,20181219,20181219,개원,,,246,82,예능(대),예능(중),미술/,미술,,Y,N,06199,서울특별시 강남구 선릉로72길 10,/ 4층 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000030833,써밋아카데미학원,20180112,20180112,개원,,,320,74,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,06282,서울특별시 강남구 도곡로 524,/ 3층 (대치동),20200830005523
B10,서울특별시교육청,강남구,학원,3000012865,쎄비앙프랑스어학원,20111118,20111118,개원,,,41,158,국제화,국제,어학(성인)/,어학(성인),,Y,N,06031,서울특별시 강남구 논현로161길 13,/ 3층 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,3000030427,쏜교육컨설팅원격교습학원,20171129,20171129,개원,,,110,100,종합(대),,진학상담지도/,,,Y,N,06110,서울특별시 강남구 학동로2길 19,/ 2층 A2115호 (논현동),20200830005523
B10,서울특별시교육청,강남구,학원,3000034191,쓰리에스강남연기학원,20190412,20190412,개원,,,80,122,기타(대),기타(중),연극/,연극,,Y,N,06039,서울특별시 강남구 논현로149길 67-7,/ 2층 전체/ 3층전체 (논현동/ 명화빌딩2),20200830005523
B10,서울특별시교육청,강남구,학원,3000034190,쓰리에스연기학원,20190412,20190412,개원,,,68,73,기예(대),기예(중),연기(연극/뮤지컬/오페라)/,연기(연극/뮤지컬/오페라),,Y,N,06039,서울특별시 강남구 논현로149길 67-7,/ 1층 전체 (논현동/ 명화빌딩2),20200830005523
B10,서울특별시교육청,강남구,학원,3000028051,씨게이트압구정어학학원,20170112,20170112,개원,,,70,154,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,06031,서울특별시 강남구 압구정로18길 25,/ 3층 및 4층 일부 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,19450,씨씨엘씨어학원,20080121,20080121,개원,,,434,240,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,135867,서울특별시 강남구 선릉로112길 7,/ 1~5층 (삼성동),20200830005523
B10,서울특별시교육청,강남구,학원,8395,씨아이케이(CIK)크래다인터내셔널어학원,20050114,20050114,개원,,,90,146,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,135895,서울특별시 강남구 언주로 848,/ 5층 502호 (신사동/화경빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,3000027518,씨아이티코드아카데미(CIT Code Academy)학원,20161121,20161121,개원,,,52,54,기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),,Y,N,06022,서울특별시 강남구 압구정로32길 11,/ 2층206호 (신사동),20200830005523
B10,서울특별시교육청,강남구,학원,3000020792,씨앤씨스쿨연기학원,20140804,20140804,개원,,,579,193,기타(대),기타(중),연극/,연극,,Y,N,06105,서울특별시 강남구 언주로129길 17,/ 2층3층 302호 (논현동),20200830005523
B10,서울특별시교육청,강남구,학원,1000036325,씨앤에이논술학원,20070505,20000621,개원,,,340,118,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,135500,서울특별시 강남구 도곡로 450,/ 2층 (대치동/덕산빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,3000012669,씨에스보컬학원,20111205,20111205,개원,,,56,47,기예(대),기예(중),실용음악(성악)/,실용음악(성악),,,,135908,서울특별시 강남구 강남대로98길 11,(역삼동/메트로 빌딩),20200830005523
B10,서울특별시교육청,강남구,학원,3000021138,씨에스제이(CSJ)영어학원,20140721,20140721,개원,,,240,105,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,135999,서울특별시 강남구 도곡로77길 8,/ 3층/4층 (대치동),20200830005523
